cust_id,viewed_datetime,cart_added_datetime,purchased_datetime,item,category,quantity,unit_price
CUST02928,2024-04-25 4:16,2024-04-25 4:32,2024-04-25 6:28,DrugA,Skin Care,3,59.46
CUST02928,2023-09-07 20:02,2023-09-07 20:58,2023-09-07 22:08,DrugC,Skin Care,1,23.2
CUST02928,2023-10-19 15:22,2023-10-19 16:27,2023-10-19 19:12,DrugD,Antibiotics,3,128.4
CUST02928,2024-06-27 19:09,2024-06-27 19:14,2024-06-27 21:46,DrugE,Antibiotics,3,89.73
CUST02928,2023-07-15 3:13,2023-07-15 4:04,2023-07-15 5:45,DrugC,Supplements,3,15.78
CUST02928,2025-03-17 14:46,2025-03-17 16:26,2025-03-17 16:59,DrugB,Skin Care,3,64.04
CUST02928,2025-02-10 15:23,2025-02-10 16:22,2025-02-10 18:04,DrugD,Supplements,1,48.07
CUST02929,2025-01-10 15:52,2025-01-10 16:40,2025-01-10 18:43,DrugA,Antibiotics,3,138.56
CUST02929,2025-06-10 22:06,2025-06-10 23:03,2025-06-11 0:11,DrugB,Supplements,4,70.29
CUST02930,2025-06-01 8:23,2025-06-01 9:06,2025-06-01 10:41,DrugD,Skin Care,1,60.36
CUST02930,2024-12-12 12:03,2024-12-12 13:01,2024-12-12 15:55,DrugB,Supplements,1,78.23
CUST02930,2025-06-14 10:37,2025-06-14 11:24,2025-06-14 11:43,DrugA,Supplements,2,30.08
CUST02931,2023-08-24 5:34,2023-08-24 6:48,2023-08-24 9:28,DrugC,Antibiotics,2,13.25
CUST02931,2024-02-29 2:29,2024-02-29 2:50,2024-02-29 3:48,DrugD,Antibiotics,5,68.09
CUST02931,2024-06-15 12:16,2024-06-15 12:45,2024-06-15 14:46,DrugA,Allergy,2,140.51
CUST02931,2024-03-08 19:52,2024-03-08 20:57,2024-03-08 22:24,DrugA,Skin Care,3,36.06
CUST02931,2024-03-20 9:50,2024-03-20 10:32,2024-03-20 11:33,DrugA,Skin Care,2,110.41
CUST02931,2024-04-30 21:03,2024-04-30 22:03,2024-04-30 23:01,DrugD,Skin Care,3,113.18
CUST02931,2024-09-22 2:28,2024-09-22 4:20,2024-09-22 6:58,DrugD,Allergy,2,109.52
CUST02931,2025-02-25 6:40,2025-02-25 8:24,2025-02-25 10:34,DrugB,Skin Care,2,76.78
CUST02931,2024-09-21 20:51,2024-09-21 21:57,2024-09-21 23:58,DrugD,Skin Care,3,61.25
CUST02932,2024-07-01 13:35,2024-07-01 14:32,2024-07-01 17:18,DrugA,Supplements,4,77.02
CUST02932,2023-08-26 21:34,2023-08-26 23:16,2023-08-26 23:26,DrugA,Supplements,4,133.25
CUST02932,2024-01-10 3:10,2024-01-10 3:45,2024-01-10 5:44,DrugC,Skin Care,2,30.42
CUST02932,2024-03-16 20:54,2024-03-16 21:24,2024-03-17 0:06,DrugC,Skin Care,1,100.56
CUST02932,2024-11-09 14:39,2024-11-09 15:57,2024-11-09 18:30,DrugA,Skin Care,4,11.28
CUST02932,2025-01-11 10:17,2025-01-11 11:22,2025-01-11 12:28,DrugC,Antibiotics,4,95.41
CUST02932,2025-05-15 9:57,2025-05-15 10:19,2025-05-15 13:01,DrugD,Pain Relief,4,14.02
CUST02932,2024-07-09 19:17,2024-07-09 20:40,2024-07-09 22:57,DrugA,Antibiotics,2,97.72
CUST02932,2024-12-01 13:11,2024-12-01 15:08,2024-12-01 17:14,DrugE,Skin Care,1,38.03
CUST02932,2025-04-27 3:15,2025-04-27 3:59,2025-04-27 6:40,DrugA,Supplements,2,78.66
CUST02933,2024-01-06 19:51,2024-01-06 20:11,2024-01-06 21:56,DrugD,Supplements,1,131.93
CUST02933,2023-11-17 22:23,2023-11-17 23:39,2023-11-18 1:37,DrugD,Skin Care,1,38.86
CUST02933,2023-09-19 3:20,2023-09-19 4:28,2023-09-19 4:59,DrugB,Allergy,1,107.29
CUST02933,2024-09-23 4:01,2024-09-23 4:39,2024-09-23 6:30,DrugA,Allergy,4,132.6
CUST02933,2024-10-10 0:57,2024-10-10 2:34,2024-10-10 5:06,DrugE,Allergy,5,121.31
CUST02933,2025-02-14 8:09,2025-02-14 9:58,2025-02-14 11:00,DrugD,Skin Care,5,41.29
CUST02933,2025-05-29 10:49,2025-05-29 11:34,2025-05-29 13:28,DrugC,Allergy,2,141.15
CUST02933,2024-07-22 12:32,2024-07-22 12:36,2024-07-22 12:58,DrugB,Allergy,1,47.57
CUST02933,2025-05-15 12:48,2025-05-15 14:15,2025-05-15 14:37,DrugB,Allergy,5,145.25
CUST02934,2023-10-16 21:00,2023-10-16 22:50,2023-10-16 23:47,DrugA,Pain Relief,4,72.72
CUST02934,2023-12-18 11:13,2023-12-18 12:34,2023-12-18 12:55,DrugA,Skin Care,4,86.31
CUST02934,2023-11-27 0:30,2023-11-27 1:18,2023-11-27 3:53,DrugE,Pain Relief,2,107.21
CUST02934,2025-04-04 7:40,2025-04-04 8:18,2025-04-04 9:39,DrugD,Skin Care,3,141.52
CUST02934,2025-04-20 1:01,2025-04-20 3:00,2025-04-20 3:40,DrugC,Antibiotics,1,24.09
CUST02934,2024-08-23 3:41,2024-08-23 4:30,2024-08-23 5:00,DrugB,Antibiotics,3,51.93
CUST02934,2024-12-10 0:47,2024-12-10 1:40,2024-12-10 4:13,DrugC,Antibiotics,5,68.68
CUST02935,2024-07-10 6:41,2024-07-10 7:25,2024-07-10 8:35,DrugC,Antibiotics,3,20.66
CUST02935,2024-07-28 8:13,2024-07-28 8:19,2024-07-28 8:58,DrugC,Skin Care,1,120.75
CUST02935,2024-07-04 21:21,2024-07-04 22:32,2024-07-05 0:00,DrugE,Antibiotics,4,46.14
CUST02935,2025-04-01 13:10,2025-04-01 13:21,2025-04-01 15:39,DrugB,Pain Relief,1,118.24
CUST02936,2024-02-24 4:39,2024-02-24 4:56,2024-02-24 7:01,DrugE,Skin Care,4,105.78
CUST02936,2025-06-17 20:21,2025-06-17 20:49,2025-06-17 23:15,DrugD,Pain Relief,1,144.21
CUST02936,2025-04-12 9:39,2025-04-12 9:50,2025-04-12 10:40,DrugD,Allergy,1,61.53
CUST02936,2025-06-30 7:22,2025-06-30 8:39,2025-06-30 9:54,DrugE,Supplements,4,104.78
CUST02937,2024-03-27 4:57,,2024-03-27 5:26,DrugE,Allergy,3,96.22
CUST02937,2024-04-19 19:08,2024-04-19 19:16,2024-04-19 21:28,DrugC,Supplements,1,25.13
CUST02937,2023-10-15 0:20,2023-10-15 1:45,2023-10-15 3:16,DrugB,Supplements,3,43.29
CUST02937,2024-07-28 20:17,2024-07-28 22:15,2024-07-28 22:31,DrugA,Antibiotics,1,45.24
CUST02937,2024-12-19 7:27,2024-12-19 7:53,2024-12-19 9:39,DrugA,Supplements,4,90.18
CUST02938,2023-08-04 10:04,2023-08-04 11:08,2023-08-04 12:12,DrugE,Supplements,4,99.78
CUST02938,2023-11-13 2:35,2023-11-13 3:49,2023-11-13 5:01,DrugE,Allergy,4,84.53
CUST02938,2023-12-08 18:38,2023-12-08 19:14,2023-12-08 20:34,DrugA,Pain Relief,5,146.38
CUST02938,2023-11-28 10:37,2023-11-28 12:07,2023-11-28 13:21,DrugC,Pain Relief,3,12.32
CUST02938,2025-03-09 8:27,2025-03-09 10:16,2025-03-09 10:51,DrugC,Pain Relief,3,127.57
CUST02939,2024-04-24 19:45,2024-04-24 20:02,2024-04-24 20:27,DrugE,Skin Care,1,93.45
CUST02939,2023-11-28 9:01,2023-11-28 9:52,2023-11-28 10:43,DrugE,Antibiotics,2,35.3
CUST02939,2024-04-25 0:34,2024-04-25 1:17,2024-04-25 3:13,DrugC,Skin Care,4,-50
CUST02939,2025-04-14 13:40,2025-04-14 14:41,2025-04-14 15:22,DrugA,Supplements,1,134.56
CUST02939,2024-10-07 20:26,2024-10-07 21:06,2024-10-07 22:08,DrugB,Skin Care,5,82.29
CUST02940,2023-12-08 13:26,2023-12-08 15:06,2023-12-08 16:09,DrugC,Pain Relief,1,20.96
CUST02940,2025-04-19 5:09,2025-04-19 7:04,2025-04-19 9:03,DrugC,Skin Care,2,113.65
CUST02941,2023-09-15 4:20,2023-09-15 5:27,2023-09-15 5:51,DrugA,,5,91.54
CUST02941,2024-01-19 13:30,2024-01-19 13:33,2024-01-19 15:25,DrugD,Skin Care,4,121.09
CUST02941,2023-11-22 10:50,2023-11-22 11:13,2023-11-22 11:19,DrugD,Pain Relief,4,84.39
CUST02941,2025-01-16 5:20,2025-01-16 6:54,2025-01-16 7:00,DrugD,,4,12.26
CUST02941,2024-11-12 20:38,2024-11-12 22:11,2024-11-12 23:31,DrugD,Supplements,1,68.86
CUST02941,2024-12-17 9:18,2024-12-17 9:37,2024-12-17 10:17,DrugC,Pain Relief,3,132.23
CUST02941,2025-01-21 17:25,2025-01-21 18:29,2025-01-21 21:04,DrugD,Pain Relief,4,118.74
CUST02941,2025-02-07 0:11,2025-02-07 1:10,2025-02-07 1:44,DrugB,Supplements,2,99.77
CUST02942,2023-09-28 2:08,2023-09-28 3:28,2023-09-28 4:51,DrugE,Pain Relief,2,88.75
CUST02942,2024-03-14 19:49,2024-03-14 19:52,2024-03-14 20:31,DrugA,Allergy,3,69.16
CUST02942,2024-08-20 11:16,2024-08-20 11:17,2024-08-20 12:34,DrugA,Supplements,1,26.32
CUST02942,2025-02-22 5:14,2025-02-22 6:16,2025-02-22 6:43,DrugD,Supplements,3,56.87
CUST02942,2024-09-01 13:49,2024-09-01 15:33,2024-09-01 15:36,DrugA,Allergy,4,80.93
CUST02942,2024-08-16 20:32,2024-08-16 21:07,2024-08-16 21:56,DrugA,Pain Relief,4,96.35
CUST02943,2024-07-09 21:16,2024-07-09 21:34,2024-07-09 21:49,DrugC,Allergy,2,31.89
CUST02943,2025-06-24 7:37,2025-06-24 8:03,,DrugA,Pain Relief,3,107.04
CUST02943,2025-03-12 13:19,2025-03-12 13:55,2025-03-12 14:39,DrugB,Allergy,2,71.89
CUST02944,2024-03-03 21:59,2024-03-03 23:41,2024-03-04 2:24,DrugE,Allergy,1,146.77
CUST02944,2023-10-17 0:53,2023-10-17 0:56,2023-10-17 1:46,DrugD,Supplements,2,139.87
CUST02944,2023-10-17 22:23,2023-10-17 22:55,2023-10-17 23:06,DrugC,Allergy,3,86.2
CUST02944,2023-11-24 19:41,2023-11-24 21:24,2023-11-24 22:12,DrugD,Allergy,1,30.99
CUST02944,2024-08-25 20:08,2024-08-25 20:10,2024-08-25 21:52,DrugB,Antibiotics,3,96.95
CUST02944,2024-09-02 15:42,2024-09-02 16:54,2024-09-02 18:21,DrugB,Antibiotics,3,125.37
CUST02944,2024-12-08 8:01,2024-12-08 9:06,2024-12-08 10:09,DrugC,Supplements,2,57.75
CUST02945,2023-11-04 8:55,2023-11-04 10:00,2023-11-04 10:25,,Allergy,4,16.22
CUST02945,,2024-02-16 8:45,2024-02-16 10:26,DrugB,Antibiotics,2,14.41
CUST02945,2025-04-25 8:26,2025-04-25 8:31,2025-04-25 10:01,DrugB,Supplements,1,43.45
CUST02945,2024-09-10 17:35,2024-09-10 19:14,2024-09-10 21:10,DrugB,Allergy,4,63.54
CUST02945,2024-11-19 16:50,2024-11-19 18:18,2024-11-19 20:46,DrugD,Allergy,5,17.87
CUST02945,2024-10-10 6:06,2024-10-10 7:45,2024-10-10 9:39,DrugE,Antibiotics,4,38.71
CUST02946,2023-08-26 7:30,2023-08-26 9:26,2023-08-26 11:37,DrugA,Allergy,2,64.17
CUST02946,2024-04-20 5:16,2024-04-20 6:44,2024-04-20 8:25,DrugE,Pain Relief,3,23.41
CUST02946,2024-10-01 6:54,2024-10-01 7:58,2024-10-01 10:17,DrugA,Skin Care,1,140.01
CUST02946,2025-03-21 20:13,2025-03-21 21:51,2025-03-22 0:34,DrugC,Allergy,4,67.73
CUST02946,2024-09-02 13:14,2024-09-02 14:26,2024-09-02 15:45,DrugE,Allergy,2,12.97
CUST02947,2024-04-25 21:53,2024-04-25 23:14,2024-04-26 0:32,DrugA,Skin Care,5,103.61
CUST02947,2024-05-21 20:50,2024-05-21 21:14,2024-05-21 21:56,DrugB,Allergy,3,56.37
CUST02947,2025-05-18 4:40,2025-05-18 5:17,2025-05-18 7:16,DrugD,Skin Care,2,47.56
CUST02947,2025-05-16 18:41,2025-05-16 19:17,2025-05-16 21:52,DrugB,Antibiotics,3,111.33
CUST02947,2024-08-05 0:51,2024-08-05 2:12,2024-08-05 4:34,DrugA,Antibiotics,1,89.79
CUST02947,2024-09-20 22:40,2024-09-20 22:50,2024-09-20 23:52,DrugE,Skin Care,5,103.86
CUST02948,2023-08-02 9:01,2023-08-02 10:26,2023-08-02 12:45,DrugE,Skin Care,2,41.66
CUST02948,2024-09-19 14:45,2024-09-19 16:44,2024-09-19 17:40,DrugA,Skin Care,4,62.92
CUST02949,2025-03-19 2:09,2025-03-19 2:49,2025-03-19 5:46,DrugD,Antibiotics,5,19.5
CUST02949,2024-09-23 3:30,2024-09-23 3:32,2024-09-23 3:48,DrugB,Pain Relief,4,149.82
CUST02949,2024-07-09 14:40,2024-07-09 14:54,2024-07-09 15:31,DrugC,Allergy,5,37.18
CUST02949,2024-08-16 17:08,2024-08-16 19:00,2024-08-16 20:51,DrugC,Allergy,5,50.73
CUST02949,2024-10-17 14:16,2024-10-17 14:54,2024-10-17 15:18,DrugB,Skin Care,1,85.05
CUST02950,2023-09-13 12:39,2023-09-13 13:56,2023-09-13 14:11,DrugC,Skin Care,4,137.96
CUST02950,2023-09-09 4:28,2023-09-09 6:00,2023-09-09 8:05,DrugB,Pain Relief,3,36.63
CUST02950,2025-06-23 19:04,2025-06-23 21:03,2025-06-23 22:40,DrugA,Allergy,2,127.54
CUST02950,2024-11-28 2:43,2024-11-28 3:56,2024-11-28 6:43,DrugE,Supplements,1,62.82
CUST02950,2025-05-09 1:35,2025-05-09 3:01,2025-05-09 4:14,DrugE,Antibiotics,1,136.87
CUST02951,2023-12-07 17:21,2023-12-07 18:33,2023-12-07 21:04,DrugB,Skin Care,1,77.33
CUST02951,2023-11-17 15:50,2023-11-17 17:20,2023-11-17 17:32,DrugE,Antibiotics,3,12.32
CUST02951,2023-07-13 8:56,2023-07-13 9:53,2023-07-13 11:34,DrugA,Supplements,3,128.28
CUST02951,2023-11-04 1:36,2023-11-04 2:46,2023-11-04 4:22,DrugC,Pain Relief,4,123.92
CUST02951,2024-07-08 23:32,2024-07-09 1:12,2024-07-09 1:18,DrugE,Allergy,1,55.45
CUST02951,2025-05-02 10:59,2025-05-02 12:57,2025-05-02 13:22,DrugC,Allergy,1,97.17
CUST02951,2024-08-19 14:58,2024-08-19 15:59,2024-08-19 18:20,DrugC,Skin Care,1,110.94
CUST02951,2025-03-22 5:23,2025-03-22 5:56,2025-03-22 7:05,DrugA,Allergy,4,24.46
CUST02951,2025-04-06 23:57,2025-04-07 0:36,2025-04-07 0:50,DrugC,Supplements,2,127.65
CUST02952,2024-04-03 14:20,2024-04-03 14:41,2024-04-03 16:18,DrugA,Antibiotics,1,30.15
CUST02952,2024-02-12 0:26,2024-02-12 1:04,2024-02-12 3:08,DrugB,Antibiotics,5,89.22
CUST02952,2025-06-28 6:24,2025-06-28 7:26,2025-06-28 9:26,DrugC,Antibiotics,2,30
CUST02952,2024-12-25 10:15,2024-12-25 11:27,2024-12-25 13:34,DrugA,Supplements,1,127.25
CUST02953,2024-05-08 21:32,2024-05-08 21:40,2024-05-08 23:38,DrugE,Skin Care,3,100.94
CUST02953,2024-12-22 7:38,2024-12-22 8:10,2024-12-22 10:35,DrugD,Antibiotics,2,54.91
CUST02953,2024-07-26 2:25,2024-07-26 3:28,2024-07-26 4:18,DrugC,Antibiotics,1,78.59
CUST02953,2025-04-14 16:11,2025-04-14 18:03,2025-04-14 19:24,DrugA,Supplements,2,113.18
CUST02953,2025-03-11 7:25,2025-03-11 9:07,2025-03-11 11:02,DrugD,Antibiotics,2,110.71
CUST02954,2024-09-04 23:04,2024-09-04 23:29,2024-09-05 1:19,DrugE,Skin Care,5,56.89
CUST02954,2025-01-11 9:03,2025-01-11 10:26,2025-01-11 12:13,DrugA,Allergy,1,22.56
CUST02954,2024-10-16 21:09,2024-10-16 21:15,2024-10-16 21:25,DrugE,Antibiotics,1,32.33
CUST02955,2023-07-28 6:13,2023-07-28 6:28,2023-07-28 8:28,DrugB,Allergy,3,95.62
CUST02955,2023-10-31 10:17,2023-10-31 11:19,2023-10-31 11:39,DrugD,,1,50.57
CUST02955,2024-10-18 8:56,2024-10-18 10:56,2024-10-18 12:21,DrugE,Pain Relief,4,123.05
CUST02956,2024-02-17 15:39,2024-02-17 16:27,2024-02-17 16:34,DrugC,Pain Relief,5,101.16
CUST02956,2023-12-21 15:05,2023-12-21 17:03,2023-12-21 19:08,DrugC,Pain Relief,3,149.31
CUST02956,2024-01-01 3:23,2024-01-01 3:34,2024-01-01 5:50,DrugC,Pain Relief,2,88.79
CUST02956,2023-08-15 4:36,2023-08-15 5:17,2023-08-15 8:06,DrugE,Allergy,-1,66.89
CUST02956,2024-06-16 12:25,2024-06-16 13:36,2024-06-16 13:48,DrugE,Skin Care,1,123.45
CUST02956,2025-02-19 6:54,2025-02-19 7:36,2025-02-19 10:19,DrugE,Antibiotics,1,103
CUST02956,2025-03-18 10:48,2025-03-18 12:11,2025-03-18 12:30,DrugB,Pain Relief,3,135.47
CUST02956,2024-09-02 1:29,2024-09-02 2:10,2024-09-02 4:35,DrugE,Antibiotics,1,21.18
CUST02957,2023-09-07 12:49,2023-09-07 14:04,2023-09-07 14:20,DrugE,Allergy,5,12.5
CUST02957,2024-01-24 12:14,2024-01-24 13:09,2024-01-24 14:33,DrugD,Skin Care,4,99.95
CUST02957,2023-08-15 17:37,2023-08-15 18:38,2023-08-15 19:59,DrugA,Antibiotics,2,48.09
CUST02957,2023-08-16 17:30,2023-08-16 19:26,2023-08-16 21:50,DrugE,Antibiotics,2,32.51
CUST02957,2023-10-08 7:44,2023-10-08 8:45,2023-10-08 10:28,DrugA,Pain Relief,3,71.23
CUST02957,2024-09-29 23:25,2024-09-30 1:06,2024-09-30 3:34,DrugC,Pain Relief,5,90.61
CUST02957,2025-06-18 18:18,2025-06-18 20:06,2025-06-18 23:06,DrugE,Pain Relief,4,137.54
CUST02957,2024-12-28 0:33,2024-12-28 2:32,2024-12-28 5:14,DrugD,Antibiotics,5,130.72
CUST02957,2024-09-05 2:35,2024-09-05 4:13,2024-09-05 5:10,DrugA,Skin Care,1,141.11
CUST02958,2024-06-18 23:05,2024-06-19 0:04,2024-06-19 1:33,DrugC,Supplements,5,148.73
CUST02958,2023-10-29 13:31,2023-10-29 15:31,2023-10-29 17:33,DrugB,Skin Care,1,123.62
CUST02958,2024-02-07 19:00,2024-02-07 19:39,2024-02-07 22:22,DrugD,Pain Relief,1,74.46
CUST02958,2025-06-25 15:38,2025-06-25 16:24,2025-06-25 17:02,DrugD,Pain Relief,5,129.36
CUST02958,2024-07-26 9:21,2024-07-26 10:47,2024-07-26 13:38,DrugA,Supplements,5,94.4
CUST02958,2024-12-08 11:58,2024-12-08 13:04,2024-12-08 14:58,DrugB,Allergy,4,63.59
CUST02958,2025-03-25 10:18,2025-03-25 10:30,2025-03-25 12:37,DrugA,Supplements,1,95.12
CUST02959,2024-06-13 10:52,2024-06-13 11:37,2024-06-13 13:13,DrugE,Skin Care,1,110.62
CUST02959,2024-11-11 6:22,2024-11-11 6:24,2024-11-11 9:20,DrugE,Supplements,2,68.72
CUST02959,2024-11-17 12:06,2024-11-17 13:19,2024-11-17 16:15,DrugB,Pain Relief,4,47.18
CUST02959,2024-09-10 18:24,2024-09-10 19:08,2024-09-10 20:19,DrugE,Pain Relief,1,148.53
CUST02959,2024-07-27 10:12,2024-07-27 11:34,2024-07-27 12:02,DrugA,Pain Relief,4,86.44
CUST02960,2023-08-08 7:16,2023-08-08 7:30,2023-08-08 9:54,DrugC,Pain Relief,3,110.29
CUST02960,2024-05-01 1:48,2024-05-01 3:09,2024-05-01 3:36,DrugE,Allergy,5,90.55
CUST02960,2024-03-13 15:26,2024-03-13 17:17,2024-03-13 20:15,DrugB,Antibiotics,5,128.13
CUST02960,2024-05-28 16:55,2024-05-28 17:50,2024-05-28 18:56,DrugC,Pain Relief,4,19.7
CUST02960,2024-07-04 22:17,2024-07-05 0:05,2024-07-05 2:52,DrugE,Antibiotics,2,82.75
CUST02960,2024-11-23 2:02,2024-11-23 2:14,2024-11-23 2:45,DrugD,Skin Care,5,138.41
CUST02960,2024-11-15 18:11,2024-11-15 18:51,2024-11-15 19:18,DrugA,Supplements,2,115.24
CUST02961,2024-04-24 2:05,2024-04-24 2:50,2024-04-24 3:45,DrugA,Allergy,2,120.6
CUST02961,2024-04-19 6:42,2024-04-19 6:53,2024-04-19 9:32,DrugB,Allergy,3,93.79
CUST02961,2024-01-16 8:06,2024-01-16 9:13,2024-01-16 9:14,DrugB,Pain Relief,5,70.04
CUST02961,2023-12-10 18:30,2023-12-10 19:15,2023-12-10 20:16,DrugC,Pain Relief,3,102.37
CUST02961,2025-04-25 12:47,2025-04-25 12:58,2025-04-25 14:24,DrugD,Supplements,2,85.83
CUST02961,2024-08-01 19:43,2024-08-01 20:20,2024-08-01 21:36,DrugB,Skin Care,5,-50
CUST02962,2024-04-02 11:30,2024-04-02 11:42,2024-04-02 14:15,DrugE,Allergy,5,89.27
CUST02962,,2024-03-14 21:11,2024-03-14 22:09,DrugB,Pain Relief,5,48.68
CUST02962,2024-06-30 17:04,2024-06-30 18:44,2024-06-30 20:35,DrugE,Skin Care,3,35.79
CUST02962,2024-08-06 20:29,2024-08-06 20:34,2024-08-06 20:58,DrugA,Allergy,5,77.7
CUST02963,2023-08-28 21:02,2023-08-28 21:37,2023-08-28 22:56,DrugB,Allergy,1,21.2
CUST02963,2024-06-15 4:10,2024-06-15 5:43,2024-06-15 7:02,DrugE,Pain Relief,2,33.56
CUST02963,2025-06-20 0:30,2025-06-20 0:37,2025-06-20 1:22,DrugD,Pain Relief,2,107.43
CUST02963,2025-05-12 2:37,2025-05-12 3:42,2025-05-12 5:16,DrugA,Supplements,4,57.96
CUST02963,2025-01-18 20:53,2025-01-18 22:35,2025-01-19 1:27,DrugE,Supplements,5,65.04
CUST02963,2025-03-24 10:55,2025-03-24 11:41,2025-03-24 12:58,DrugD,Antibiotics,2,72.69
CUST02964,2024-04-26 13:14,2024-04-26 13:31,2024-04-26 15:10,DrugE,Antibiotics,1,10.5
CUST02964,2025-02-11 9:53,2025-02-11 10:54,2025-02-11 11:59,DrugC,Pain Relief,2,117.78
CUST02964,2025-02-20 21:17,2025-02-20 22:46,2025-02-20 23:53,DrugB,Antibiotics,4,132.55
CUST02964,2024-09-02 10:09,2024-09-02 11:04,2024-09-02 11:48,DrugD,Allergy,1,42.55
CUST02964,2025-06-22 17:28,2025-06-22 19:09,2025-06-22 20:47,DrugB,Antibiotics,2,90.45
CUST02965,2025-06-19 14:06,2025-06-19 15:54,2025-06-19 16:07,DrugE,Skin Care,5,131.62
CUST02965,2025-02-04 13:38,2025-02-04 14:45,2025-02-04 15:40,DrugD,Allergy,2,86.84
CUST02965,2024-09-04 3:53,2024-09-04 4:32,2024-09-04 5:19,DrugA,Antibiotics,3,30.59
CUST02966,2024-06-21 23:55,2024-06-22 0:38,2024-06-22 1:08,,Antibiotics,3,149.85
CUST02966,2024-07-17 16:36,2024-07-17 17:27,2024-07-17 20:22,DrugD,Skin Care,4,75.23
CUST02966,2024-09-23 20:27,2024-09-23 21:47,2024-09-23 22:31,DrugD,Antibiotics,1,41.22
CUST02966,2025-04-09 5:21,2025-04-09 5:24,2025-04-09 5:56,,Pain Relief,3,82.07
CUST02966,2025-06-11 20:28,2025-06-11 21:09,2025-06-11 23:38,DrugD,Antibiotics,4,143.13
CUST02966,2024-07-18 14:52,2024-07-18 16:51,2024-07-18 19:37,DrugC,Antibiotics,3,84.94
CUST02967,2024-02-26 11:02,2024-02-26 12:30,2024-02-26 13:37,DrugA,Antibiotics,4,125.51
CUST02967,2023-11-12 23:56,2023-11-12 23:58,2023-11-13 1:43,DrugC,Skin Care,2,45.79
CUST02967,2025-03-05 20:05,2025-03-05 20:38,2025-03-05 23:08,DrugC,Pain Relief,1,43.3
CUST02967,2024-10-02 6:32,2024-10-02 8:00,2024-10-02 9:17,DrugA,Allergy,1,76.56
CUST02967,2025-02-28 3:24,2025-02-28 4:09,2025-02-28 6:26,DrugC,Allergy,5,100.89
CUST02967,2024-12-16 8:24,2024-12-16 10:24,2024-12-16 12:49,DrugD,Allergy,3,59.02
CUST02967,2025-04-29 23:41,2025-04-30 0:41,2025-04-30 1:13,DrugD,Antibiotics,4,48.53
CUST02967,2025-03-18 15:14,2025-03-18 16:56,2025-03-18 17:35,DrugB,Supplements,5,63.37
CUST02968,2023-07-21 14:31,2023-07-21 15:25,2023-07-21 18:00,DrugE,Pain Relief,5,66.32
CUST02968,2023-08-04 23:32,2023-08-05 0:01,2023-08-05 1:54,DrugD,Supplements,4,92.46
CUST02968,2025-02-02 7:26,2025-02-02 7:40,2025-02-02 8:28,DrugE,Skin Care,5,16.68
CUST02968,2024-08-27 23:37,2024-08-28 0:23,2024-08-28 3:13,DrugD,Antibiotics,2,40.24
CUST02968,2025-02-20 19:38,2025-02-20 20:21,2025-02-20 22:47,,Antibiotics,4,44.46
CUST02969,2024-04-15 18:14,2024-04-15 20:14,2024-04-15 23:10,DrugB,Allergy,2,74.13
CUST02969,2024-10-31 18:24,2024-10-31 20:05,2024-10-31 21:00,DrugD,Allergy,3,68.58
CUST02969,2024-07-15 6:56,2024-07-15 7:45,2024-07-15 9:44,DrugA,Allergy,3,94.08
CUST02969,2025-05-06 13:18,2025-05-06 15:16,2025-05-06 17:49,DrugC,Skin Care,1,97.85
CUST02969,2025-06-21 16:58,2025-06-21 17:28,2025-06-21 18:46,DrugA,Supplements,5,31.09
CUST02970,2024-02-02 1:33,2024-02-02 1:43,2024-02-02 2:22,DrugB,Skin Care,3,62.33
CUST02970,2025-03-27 20:37,2025-03-27 22:24,2025-03-28 0:57,DrugB,Pain Relief,3,133.42
CUST02971,2023-10-09 22:40,2023-10-09 23:01,2023-10-09 23:35,DrugA,Supplements,1,95.64
CUST02971,2024-12-03 22:59,2024-12-03 23:11,2024-12-03 23:25,DrugA,Supplements,1,130.55
CUST02971,2024-12-14 16:21,2024-12-14 17:18,2024-12-14 20:16,DrugA,,4,100.01
CUST02971,2025-05-19 19:19,2025-05-19 19:22,2025-05-19 20:44,DrugB,Pain Relief,4,35.59
CUST02972,2024-05-05 8:24,2024-05-05 10:13,2024-05-05 11:32,DrugB,Allergy,2,92.14
CUST02972,2023-08-15 8:43,2023-08-15 8:48,2023-08-15 10:21,DrugA,Allergy,1,28.92
CUST02972,2023-08-30 11:25,2023-08-30 12:18,2023-08-30 13:42,DrugA,Antibiotics,4,145.89
CUST02972,2024-12-15 9:08,2024-12-15 10:17,2024-12-15 11:36,DrugC,Skin Care,2,78.66
CUST02972,2024-07-24 6:50,2024-07-24 8:47,2024-07-24 11:15,DrugE,Skin Care,5,143.66
CUST02972,2024-09-27 12:07,2024-09-27 13:42,2024-09-27 15:53,DrugC,Antibiotics,4,-50
CUST02973,2024-03-27 11:28,2024-03-27 13:10,2024-03-27 14:44,DrugB,Antibiotics,3,129.86
CUST02973,2023-10-23 8:37,2023-10-23 9:33,2023-10-23 11:19,DrugE,Pain Relief,5,123.2
CUST02973,2023-12-26 22:36,2023-12-27 0:15,2023-12-27 0:59,DrugC,Supplements,2,63.15
CUST02973,2024-03-20 20:33,2024-03-20 22:09,2024-03-20 22:34,DrugD,Allergy,2,137.97
CUST02973,2025-06-23 20:40,2025-06-23 21:07,2025-06-23 22:25,DrugA,Antibiotics,1,23.47
